species,species_class,accepted_or_outgroup,retained_markers,pct_markers,atpB_rbcL,ITS,matK,ndhF_rpl32,pepC_like,psbA_trnH,rbcL,rpL16,rpl32_trnL,trnL_trnF,trnS_trnG,species_clean,checklist_pureName,checklist_fullName,checklist_author,checklist_rank,checklist_taxon,checklist_uuid,in_checklist,in_alignment,in_ml_tree,in_chrono_tree,is_outgroup,is_ingroup,has_sequences,in_phylogeny,accepted_in_checklist,status_pipeline,record_status,iucn_found,iucn_category,iucn_category_name,iucn_year,iucn_latest,iucn_criteria,iucn_url,iucn_family,iucn_authority,iucn_common_name,iucn_synonyms,iucn_population_trend,iucn_population_trend_code,iucn_locations,iucn_location_codes,iucn_num_locations,iucn_endemic_locations,iucn_endemic_location_codes,iucn_num_endemic_locations,iucn_is_endemic,iucn_habitat_names,iucn_habitat_codes,iucn_threat_names,iucn_threat_codes,iucn_system_names,iucn_system_codes,iucn_realm_names,iucn_realm_codes,iucn_growth_form_names,iucn_growth_form_codes,iucn_use_trade_names,iucn_use_trade_codes,iucn_doc_range,iucn_doc_habitats,iucn_doc_threats,iucn_doc_rationale,query_status,error_message
Mammillaria_xaltianguensis,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mammillaria xaltianguensis,Mammillaria xaltianguensis,Mammillaria xaltianguensis Sánchez-Mej.,Sánchez-Mej.,Species,Mammillaria xaltianguensis Sánchez-Mej. sec. Hunt 2016,20082b37-d2ac-40b8-b6dd-d15e7d540df0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,DD,Data Deficient,2017,TRUE,NA,https://www.iucnredlist.org/species/152104/121522241,CACTACEAE,Sánchez-Mej.,NA,NA,Unknown,3,Guerrero; Michoacán; Mexico,MXS-GR; MXS-MI; MX,3,Mexico,MX,1,TRUE,Forest - Subtropical/Tropical Dry,1_5,NA,NA,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,NA,NA,"This species is endemic to Mexico, where it is distributed in the states of Guerrero and Michoacán at elevations of 500 to 850 m (Pilbeam 1999; Hunt <span style=""font-style: italic;"">et al.</span> 2006).","According to the type specimen collected by Sánchez-Mejorada in 1970 (Sanchéz-Mejorada 70-0802, MEXU, holotype) reported in Hunt <em>et al</em>. (2006), the species inhabits in deciduous woodland on sandy granite hills.",The threats to this species are unknown.,"This is a poorly known taxon and the information on population and threats needed to assess its conservation status is not available. Hence, the species is here listed as Data Deficient.",success,NA
Mammillaria_zeilmanniana,ingroup,TRUE,1,9.09,-,-,-,-,-,AY545456.1,-,-,-,-,-,Mammillaria zeilmanniana,Mammillaria zeilmanniana,Mammillaria zeilmanniana Boed.,Boed.,Species,Mammillaria zeilmanniana Boed. sec. Hunt 2016,fe3bccab-a7a3-4e41-9685-902b3fa8fee4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,sequenced_collapsed_duplicate,sequenced_not_in_tree,TRUE,CR,Critically Endangered,2013,TRUE,B1ab(v)+2ab(v),https://www.iucnredlist.org/species/40855/2937303,CACTACEAE,Boed.,Biznaguita,NA,Decreasing,1,Guanajuato; Mexico,MXE-GU; MX,2,Mexico,MX,1,TRUE,"Shrubland - Subtropical/Tropical Dry; Forest - Subtropical/Tropical Dry; Rocky areas (eg. inland cliffs, mountain peaks)",3_5; 1_5; 6,Intentional use (species is the target),5_2_1,Terrestrial,0,Nearctic,4,Succulent - form unknown,SC,"Establishing ex-situ production *; Pets/display animals, horticulture",16; 13,"This species is endemic to Guanajuato, Mexico. It was rediscovered near San Miguel de Allende in Cañada Virgen in 1987 (Fitz Maurice 1988). The range is less than 1 km², it grows at elevations of around 1,700 m asl.",This species grows on steep volcanic rock (igneous) face in canyon walls in semi-desert and deciduous forests.,The small population of this species is threatened by illegal collection because it is popular with cactus enthusiasts.,"<em>Mammillaria zeilmanniana</em> is listed as Critically Endangered because it has a very small population size (less than 250 mature individuals), an extremely restricted range (extent of occurrence and area of occupancy less than 1 km<sup>2</sup>), is found at a single location, and the number of mature individuals is declining because of illegal collection.",success,NA
Mammillaria_zephyranthoides,ingroup,TRUE,5,45.45,-,-,FN997083.1,-,-,AY545457.1,OK340344.1,AY545333.1,-,OK340516.1,-,Mammillaria zephyranthoides,Mammillaria zephyranthoides,Mammillaria zephyranthoides Scheidw.,Scheidw.,Species,Mammillaria zephyranthoides Scheidw. sec. Hunt 2016,b7becd9b-8ac5-4643-9e39-b23c5319ac60,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152840/121550022,CACTACEAE,Scheidw.,NA,NA,Stable,2,México State; Hidalgo; Querétaro; Oaxaca; San Luis Potosí; Guanajuato; Puebla; Mexico,MXC-ME; MXE-HI; MXE-QU; MXS-OA; MXE-SL; MXE-GU; MXC-PU; MX,8,Mexico,MX,1,TRUE,Shrubland - Subtropical/Tropical Dry; Grassland - Subtropical/Tropical Dry,3_5; 4_5,"Small-holder grazing, ranching or farming; Nomadic grazing",2_3_2; 2_3_1,Terrestrial,0,Nearctic; Neotropical,4; 5,Succulent - shrub,SH,"Establishing ex-situ production *; Pets/display animals, horticulture",16; 13,"This species is endemic to Mexico, where it is distributed in the states of Guanajuato, Hidalgo, México, Oaxaca, Puebla, Querétaro, and San Luis Potosí (Pilbeam 1999, Hunt <span style=""font-style: italic;"">et al</span>. 2006). It occurs at elevations of 1,800 to 2,400 m asl.","The species occurs in xerophyllous scrub and grassland. <br/>It flowers between March and May (Arias <span style=""font-style: italic;"">et al.</span> 1997). The most critical stage in its life cycle is reproduction because the production of flower buds is scarce, many of them are aborted and a small proportion turns into fruits, thus the survival of individuals is jeopardized by grazing (Navarro-Carvajal and Juárez-Tentle 2006).","The species is threatened by overgrazing of livestock, but it is not a major threat. Populations are negatively impacted by livestock stepping on young individuals that, as a result, will not reach reproductive age (Navarro-Carvajal and Juárez-Tentle 2006).","<em>Mammillaria zephyranthoides</em> is listed as Least Concern because it is widespread, has a large population, and is not declining significantly throughout its range.",success,NA
Mammillaria_zublerae,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mammillaria zublerae,Mammillaria zublerae,Mammillaria zublerae Repp.,Repp.,Species,Mammillaria zublerae Repp. sec. Hunt 2016,66d3e1fc-2ea2-44c6-b72d-540f1da6023f,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,EN,Endangered,2013,TRUE,B1ab(v)+2ab(v); C2a(i),https://www.iucnredlist.org/species/152813/681664,CACTACEAE,Repp.,NA,NA,Decreasing,1,Tamaulipas; Mexico,MXE-TA; MX,2,Mexico,MX,1,TRUE,"Forest - Subtropical/Tropical Dry; Rocky areas (eg. inland cliffs, mountain peaks)",1_5; 6,Intentional use (species is the target),5_2_1,Terrestrial,0,Nearctic,4,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"This cactus is endemic to Mexico, where it occurs near Ocampo in the state of Tamaulipas, at an altitude of 1,500 m asl (Pilbeam 1999).",This cactus grows on vertical limestone rocks in dense tropical deciduous forest.,Illegal collection of the species has probably resulted in population declines.,"<em>Mammillaria zublerae</em> has a very small range (extent of occurrence 270 km², area of occupancy 25 km<sup>2</sup>). As the main threat is illegal collection, the whole area can be considered a single location and there is continuing decline in number of mature individuals due to the illegal collection. The population size is less than 2,500 mature individuals, with each subpopulation having less than 250 individuals. Furthermore, it does not occur in any protected area.&#160;The species is therefore listed as Endangered.",success,NA
Marshallocereus_aragonii,ingroup,TRUE,4,36.36,-,AY181579.1,JQ587178.1,-,-,-,-,AY181611.1,-,AY181630.2,-,Marshallocereus aragonii,Marshallocereus aragonii,Marshallocereus aragonii (F.A.C.Weber) Backeb.,(F.A.C.Weber) Backeb.,Species,Marshallocereus aragonii (F.A.C.Weber) Backeb. sec. Arias 2021,6bd09f92-1aac-4a77-927b-ba437ee7bc0d,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Matucana_aurantiaca,ingroup,TRUE,4,36.36,-,MW441811.1,MW428478.1,-,-,-,-,MW428600.1,-,-,MW428897.1,Matucana aurantiaca,Matucana aurantiaca,Matucana aurantiaca (Vaupel) Buxb.,(Vaupel) Buxb.,Species,Matucana aurantiaca (Vaupel) Buxb. sec. Hunt 2016,efedb571-bfa4-451e-b548-1700304e9482,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152606/121542104,CACTACEAE,(Vaupel) Buxb.,NA,Echinocactus aurantiacus Vaupel,Stable,2,Peru,PE,1,Peru,PE,1,TRUE,Shrubland - Mediterranean-type Shrubby Vegetation; Shrubland - Subtropical/Tropical Dry,3_8; 3_5,Agro-industry plantations; Intentional use (species is the target),2_2_2; 5_2_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture; Establishing ex-situ production *",13; 16,"<p>This species is endemic to Peru. It is found in the Áncash, Cajamarca, La Libertad and Piura regions at an altitude of 2,000 to 3,000 m asl (Arakaki <span style=""font-style: italic;"">et al</span>. 2006, Hunt 2006).</p>",This cactus occurs in thorny dry matorral and inter-Andean valleys.,There is a reforestation project near the city of Cajamarca where Eucalyptus trees are grown. This is affecting the cacti negatively. It is also illegally collected for exportation.,"<em>Matucana aurantiaca</em> is listed as Least Concern because it has a wide range, is abundant, and there are no threats.",success,NA
Matucana_aureiflora,ingroup,TRUE,5,45.45,-,MW441813.1,MW428481.1,-,-,-,-,MW428603.1,-,MW428750.1,MW428901.1,Matucana aureiflora,Matucana aureiflora,Matucana aureiflora F.Ritter,F.Ritter,Species,Matucana aureiflora F.Ritter sec. Hunt 2016,1ea4a3cf-5b46-4243-9052-b944e2087227,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,CR,Critically Endangered,2013,TRUE,B1ab(iii),https://www.iucnredlist.org/species/151749/557301,CACTACEAE,F.Ritter ,NA,NA,Decreasing,1,Peru,PE,1,Peru,PE,1,TRUE,Shrubland - Mediterranean-type Shrubby Vegetation,3_8,Small-holder farming; Housing & urban areas,2_1_2; 1_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"<p>This Peruvian endemic only occurs near the city of Cajamarca at an altitude of 2,800 to 2,900 m asl (Arakaki <span style=""font-style: italic;"">et al</span>. 2006).</p>",This cactus occurs in inter-Andean valleys.,"This species is affected by urban sprawl (expansion of the city of Cajamarca) and, to a lesser degree, by agricultural activities.","This species occurs in an extremely restricted range of 20 km<sup>2</sup>, which represents a single location. It is not common, and the population as well as habitat quality and quantity are rapidly declining due to urban sprawl. It therefore qualifies for listing as Critically Endangered.",success,NA
Matucana_formosa,ingroup,TRUE,5,45.45,-,MW441818.1,MW428487.1,-,-,-,-,MW428609.1,-,MW428754.1,MW428908.1,Matucana formosa,Matucana formosa,Matucana formosa F.Ritter,F.Ritter,Species,Matucana formosa F.Ritter sec. Hunt 2016,c83d0658-7994-4f32-b4ba-89c0d839928a,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152092/121521544,CACTACEAE,F.Ritter ,NA,NA,Stable,2,Peru,PE,1,Peru,PE,1,TRUE,Forest - Subtropical/Tropical Dry,1_5,NA,NA,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"<p>This species is endemic to Peru, where it is found in the Cajamarca, La Libertad and Amazonas regions at altitudes of 800 to 1,100 m asl.</p>",The species occurs in dry forest.,The species has no threats.,"<em>Matucana formosa</em> has a restricted range (its extent of occurrence is less than 1,000 km<sup>2</sup>), however the population is stable, it is abundant and the only threat (local extraction) is not sufficient to trigger a red listing. Hence, it is listed as Least Concern.",success,NA
Matucana_haynii,ingroup,TRUE,3,27.27,-,-,-,-,-,-,-,JQ779765.1,-,JQ779622.1,JQ779460.1,Matucana haynii,Matucana haynii,Matucana haynii (Otto ex Salm-Dyck) Britton & Rose,(Otto ex Salm-Dyck) Britton & Rose,Species,Matucana haynei (Otto ex Salm-Dyck) Britton & Rose sec. Hunt 2016,e942ca8c-963d-4dac-a6b0-93423db618df,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Matucana_hoxeyi,ingroup,TRUE,4,36.36,-,-,MW428489.1,-,-,-,-,MW428616.1,-,MW428761.1,MW428915.1,Matucana hoxeyi,Matucana hoxeyi,Matucana hoxeyi (G.J.Charles) G.J.Charles,(G.J.Charles) G.J.Charles,Species,Matucana hoxeyi (G.J.Charles) G.J.Charles sec. Hunt 2016,455d2533-3532-451a-9e69-479086a4fea5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Matucana_huagalensis,ingroup,TRUE,3,27.27,-,-,-,-,-,-,-,MW428618.1,-,MW428763.1,MW428917.1,Matucana huagalensis,Matucana huagalensis,"Matucana huagalensis (Donald & A.B.Lau) Bregmann, Meerst., Melis & Pullen","(Donald & A.B.Lau) Bregmann, Meerst., Melis & Pullen",Species,"Matucana huagalensis (Donald & A.B.Lau) Bregmann, Meerst., Melis & Pullen sec. Hunt 2016",3b96385b-561f-4e7f-9651-9180a67840b2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,CR,Critically Endangered,2013,TRUE,"B1ab(iii,v)",https://www.iucnredlist.org/species/152641/660586,CACTACEAE,(Donald &amp; A.B.Lau) Bregman,NA,Borzicactus huagalensis Donald & A.B.Lau,Decreasing,1,Peru,PE,1,Peru,PE,1,TRUE,Forest - Subtropical/Tropical Dry,1_5,Small-holder farming; Intentional use (species is the target),2_1_2; 5_2_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"<p><span style=""font-style: italic;"">Matucana huagalensis</span> is endemic to Peru, where it is found only in the southern portion of the Cajamarca region, at altitudes of 2,000 to 2,500 m asl (Arakaki <span style=""font-style: italic;"">et al</span>. 2006).</p>",This plant grows in dry forest.,"Part of the species range has been converted to potato fields according to a narrative of Lau's trip to the area in 1999. The species was found in the area again during an expedition in 2008  (Cieza-Padilla and Briones-Rojas 2008). The two potential major threats for the species are the expansion of agricultural fields in the surrounding areas which is continuing (Cieza-Padilla and Briones-Rojas 2008) and illegal collection. Given its rarity, it is very likely that the species is sought after by  collectors even though remoteness of the site confers some protection.  If the locality is found by unscrupulous collectors it could be  devastating for the species.","<em>Matucana huagalensis</em> is known from a single location and has a very restricted range; the area of occupancy is likely to be less than 20 km<sup>2</sup>. The type locality was destroyed by land use change for potato fields, but the species was reported years later in the surrounding areas. Even though the area is remote and difficult to access the major potential threat is the expansion of agricultural fields in the only known locality, which is a very likely event, as well as over collection in the event that the locality becomes widely known. The species is therefore listed as Critically Endangered.",success,NA
Matucana_intertexta,ingroup,TRUE,3,27.27,-,-,-,-,-,-,-,JQ779764.1,-,JQ779620.1,JQ779458.1,Matucana intertexta,Matucana intertexta,Matucana intertexta F.Ritter,F.Ritter,Species,Matucana intertexta F.Ritter sec. Hunt 2016,2ec61ca9-d04b-40d4-98d0-3c3a7a9695db,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,DD,Data Deficient,2017,TRUE,NA,https://www.iucnredlist.org/species/152325/121531411,CACTACEAE,F.Ritter,NA,NA,Unknown,3,Peru,PE,1,Peru,PE,1,TRUE,Shrubland - Subtropical/Tropical Dry,3_5,Intentional use (species is the target),5_2_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture; Establishing ex-situ production *",13; 16,"<p>This species is endemic to Peru. It is only found in the Cajamarca region at altitudes of 2,000 to 2,600 m asl, and is usually solitary (Arakaki <span style=""font-style: italic;"">et al</span>. 2006).</p>",This solitary species occurs in inter-Andean valleys.,Illegal collection and trade represents a threat that is difficult to quantify.,"<em>Matucana intertexta</em> has a restricted range (extent of occurrence is 800 km<sup>2</sup>) and is illegally collected to be sold at the national and international level as an ornamental plant. The impact of this activity is difficult to quantify, and neither the population nor the habitat trends are known. This cactus is therefore classified as Data Deficient.",success,NA
Matucana_klopfensteinii,ingroup,TRUE,3,27.27,-,-,-,-,-,-,-,MW428621.1,-,MW428766.1,MW428920.1,Matucana klopfensteinii,Matucana klopfensteinii,Matucana klopfensteinii Cieza & Pino,Cieza & Pino,Species,Matucana klopfensteinii Cieza & Pino sec. Cieza & Pino 2014,ca516733-8177-4fa8-95e7-878f7b3d10fc,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Matucana_krahnii,ingroup,TRUE,5,45.45,-,MW441820.1,MW428490.1,-,-,-,-,MW428622.1,-,MW428767.1,MW428922.1,Matucana krahnii,Matucana krahnii,Matucana krahnii (Donald) Bregmann,(Donald) Bregmann,Species,Matucana krahnii (Donald) Bregmann sec. Hunt 2016,6c47bc24-a525-450e-acf9-c90a0a0b71fb,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,VU,Vulnerable,2017,TRUE,B1ab(v),https://www.iucnredlist.org/species/152597/121541827,CACTACEAE,(Donald) Bregman,NA,Borzicactus krahnii Donald,Stable,2,Peru,PE,1,Peru,PE,1,TRUE,Forest - Subtropical/Tropical Dry,1_5,Intentional use (species is the target),5_2_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"This species is endemic to Peru. It is only found in Chachapoyas, north of Balsas, San Vicente (all in the Amazonas region) in northern Peru, at altitudes of 800 to 1,800 m asl (Arakaki <span style=""font-style: italic;"">et al</span>. 2006).","<span style=""font-style: italic;"">M. krahnii </span>is usually solitary and occurs in dry forest (Arakaki <span style=""font-style: italic;"">et al.</span> 2006).","This cactus is illegally collected to be sold as an ornamental plant, both at the national and the international level. The impact of this activity is difficult to quantify.","<span style=""font-style: italic;"">Matucana krahnii </span>has a relatively restricted range (Extent of Occurrence is 1,500 km<sup>2</sup>). Although the population seems to be stable, it is affected by illegal collection for its use and trade as an ornamental. There are more than five locations because even though the species is affected by the same threat, the area is not impacted by collection at the same time. It is therefore classified as Vulnerable under criterion B1ab(v).",success,NA
Matucana_madisoniorum,ingroup,TRUE,6,54.55,-,MW441821.1,MW428491.1,-,HM041639.1,-,-,MW428623.1,-,MW428768.1,MW428923.1,Matucana madisoniorum,Matucana madisoniorum,Matucana madisoniorum (Hutchison) G.D.Rowley,(Hutchison) G.D.Rowley,Species,Matucana madisoniorum (Hutchison) G.D.Rowley sec. Hunt 2016,357606f0-cfcc-4a4e-952c-765b84f5a241,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,CR,Critically Endangered,2013,TRUE,"B1ab(iii,v)",https://www.iucnredlist.org/species/152396/632099,CACTACEAE,(Hutchison) G.D.Rowley,NA,Borzicactus madisoniorum Hutchison,Decreasing,1,Peru,PE,1,Peru,PE,1,TRUE,Forest - Subtropical/Tropical Dry,1_5,"Intentional use (species is the target); Small-holder grazing, ranching or farming",5_2_1; 2_3_2,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"<p>This cactus is endemic to Peru. It is found only in the Amazonas region at an altitude of 400 m asl, and is usually solitary (Arakaki <span style=""font-style: italic;"">et al</span>. 2006).</p>","<p><span style=""font-style: italic;"">Matucana madisoniorum </span>is usually solitary (Arakaki<span style=""font-style: italic;""> et al.</span> 2006). It grows in dry forest.<br/></p>","<span style=""font-style: italic;"">M. madisoniorum </span>is now rare at the original type location due to collecting and goats degrading the steep hillside while grazing and trampling.  (Hunt 2006). This impact has not ceased.","<span style=""font-style: italic;"">Matucana madisoniorum </span>occurs in an extremely restricted area of no more than 16 km<sup>2</sup>. This area represents a single location, which means that the species could be wiped out by a single event. The species was formerly described as common, but it is now rare due to illegal collection for its use and illegal trade as an ornamental plant. Furthermore, there is goat herding in its habitat, which is further affecting the species. The species therefore qualifies for listing as Critically Endangered.",success,NA
Matucana_oreodoxa,ingroup,TRUE,5,45.45,-,MW441823.1,MW428494.1,-,-,-,-,MW428627.1,-,MW428771.1,MW428927.1,Matucana oreodoxa,Matucana oreodoxa,Matucana oreodoxa (F.Ritter) Slaba,(F.Ritter) Slaba,Species,Matucana oreodoxa (F.Ritter) Slaba sec. Hunt 2016,f00b441c-20d2-48aa-9e35-21b4308bd2da,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,VU,Vulnerable,2017,TRUE,D2,https://www.iucnredlist.org/species/152339/121532193,CACTACEAE,(F.Ritter) Slaba,NA,Eomatucana oreodoxa F.Ritter,Stable,2,Peru,PE,1,Peru,PE,1,TRUE,Shrubland - Mediterranean-type Shrubby Vegetation; Shrubland - Subtropical/Tropical Dry,3_8; 3_5,Intentional use (species is the target),5_2_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"<p>This species is endemic to Peru, and is found only in the Áncash region at altitudes of 2,500 - 3,000 m asl (Arakaki <span style=""font-style: italic;"">et al</span>. 2006).</p>",The species grows in inter-Andean valleys.,"The only potential threat is illegal collection, however, the inaccessibility of the subpopulations confers it some protection.","The species is listed as Vulnerable because it is known from one location and the area of occupancy is likely to be less than 20 km<sup>2</sup>. It is presumed that  there are no major threats at present in the area where it occurs. However, a potential threat is illegal collection, if the locality is discovered, collection will have severe consequences.",success,NA
Matucana_paucicostata,ingroup,TRUE,5,45.45,-,MW441824.1,MW428496.1,-,-,-,-,MW428631.1,-,MW428776.1,MW428931.1,Matucana paucicostata,Matucana paucicostata,Matucana paucicostata F.Ritter,F.Ritter,Species,Matucana paucicostata F.Ritter sec. Hunt 2016,ec0eacb0-4147-49fc-b962-c71757a04ca0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,VU,Vulnerable,2017,TRUE,B1ab(v),https://www.iucnredlist.org/species/152107/121522362,CACTACEAE,F.Ritter,NA,NA,Decreasing,1,Peru,PE,1,Peru,PE,1,TRUE,Shrubland - Subtropical/Tropical Dry,3_5,Intentional use (species is the target),5_2_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"<p>This species is endemic to Peru, and can be found in the Áncash and La Libertad regions at an altitude of 1,800 to 2,800 m asl (Arakaki <span style=""font-style: italic;"">et al</span>. 2006).</p>","It is usually solitary and occurs in inter-Andean valleys (Arakaki <span style=""font-style: italic;"">et al.</span> 2006).","The species is illegally collected and sold as an ornamental, but the impact of this activity is difficult to quantify.","This species qualifies for listing as Vulnerable because it has a restricted range (Extent of Occurrence is less than 2,500 km<sup>2</sup>) and occurs in less than ten locations. Illegal collection occurs in all of the locations at some point in time and the population is thought to be decreasing due to this impact.",success,NA
Matucana_pujupatii,ingroup,TRUE,4,36.36,-,MW441826.1,-,-,-,-,-,MW428637.1,-,MW428779.1,MW428937.1,Matucana pujupatii,Matucana pujupatii,Matucana pujupatii (Donald & A.B.Lau) Bregmann,(Donald & A.B.Lau) Bregmann,Species,Matucana pujupatii (Donald & A.B.Lau) Bregmann sec. Hunt 2016,3994649e-38ac-4486-9baf-f370d53ce3ef,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,NT,Near Threatened,2017,TRUE,NA,https://www.iucnredlist.org/species/152181/121525529,CACTACEAE,(Donald &amp; A.B.Lau) Bregman,NA,Borzicactus madisoniorum (Hutchison) G.D.Rowley  var. pujupatii Donald & A.B.Lau,Decreasing,1,Peru,PE,1,Peru,PE,1,TRUE,Forest - Subtropical/Tropical Dry,1_5,Intentional use (species is the target),5_2_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"<p><span style=""font-style: italic;"">Matucana pujupatii</span> is endemic to Peru, it is found only in the Cajamarca region at an altitude of 400 to 500 m asl (Arakaki <span style=""font-style: italic;"">et al</span>. 2006). It is only known from the type locality (Hunt <span style=""font-style: italic;"">et al</span>. 2006).<br/></p>","<p> The species is found in dry forest.<span style=""font-style: italic;""></span><br/></p>",The only known major threat is illegal collection.,"<em>Matucana pujupatii</em> is reported from a very small area (extent of occurrence less than 100 km<sup>2</sup>), and it is known that it is sought after by collectors. However, it is not known whether this is causing a continuing decline in the population. The species is therefore listed as Near Threatened because if it is established that illegal collection is causing a continuing decline, it would qualify to be listed as Critically Endangered under Criterion B1ab(v).",success,NA
Matucana_rebutiiflora,ingroup,TRUE,3,27.27,-,-,-,-,-,-,-,MW428638.1,-,MW428780.1,MW428938.1,Matucana rebutiiflora,Matucana rebutiiflora,Matucana rebutiiflora G.J.Charles,G.J.Charles,Species,Matucana rebutiiflora G.J.Charles sec. Hunt 2016,dd4fa6b3-4624-48a3-9a9e-87ee8f4d2ea3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
